,Datetime,Tweet Id,Text,Username
118,2023-02-18 17:47:29+00:00,1627001871666925568,"Ketum  DPP PKB @DPP_PKB Abdul Muhaimin Iskandar alias Cak Imin @cakimiNOW mengirimkan bantuan untuk korban gempa bumi di Turki. Bantuan itu khususnya, di Kota Adana

@Alam_PKBJaksel @VIVAcoid

https://t.co/VE085OSQVE",dpcpkbjaksel
119,2023-02-18 17:46:29+00:00,1627001622248439809,"Dalam kesepakatan kerja sama koalisi itu, pengusungan capres-cawapres ditentukan oleh Prabowo, dan Cak Imin.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Prabowo Lebih Baik",syifa_anindia
120,2023-02-18 17:36:04+00:00,1626999001064280065,"Ketua Umum DPP Partai Kebangkitan Bangsa (PKB) Abdul Muhaimin Iskandar (Gus Muhaimin) atau biasa disapa Cak Imin @cakimiNOW mengirimkan bantuan bagi korban gempa bumi di Turki khususnya, di Kota Adana

@DPP_PKB @hasbipkb

https://t.co/dFgsFisx7N",DPWPKBJAKARTA
121,2023-02-18 17:29:58+00:00,1626997465722548227,"Tertuang di perjanjian tersebut, capres dan cawapres akan ditentukan secara bersamaan oleh Prabowo dan Cak Imin.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Prabowo Aja",OmarFaheem_11
122,2023-02-18 17:16:29+00:00,1626994073633718273,"Tertuang di perjanjian tersebut, capres dan cawapres akan ditentukan secara bersamaan oleh Prabowo dan Cak Imin.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Prabowo Aja",larasatipuji1
123,2023-02-18 17:15:10+00:00,1626993739708375040,"Cak Imin
Huda 
Tomy Kurniawan 
DKN Garda Bangsa 
Dpp Pkb
Dpw PKB
Oleh soleh https://t.co/DCUdA3XCUi",KWaktura
124,2023-02-18 16:50:34+00:00,1626987550807302145,"Prabowo-Khofifah 'Makin Mesra', Akankah Dapat Restu Cak Imin? https://t.co/vXpNeI2tIA",BizlawIndonesia
125,2023-02-18 16:22:07+00:00,1626980389930831872,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus",sitiais63704078
126,2023-02-18 15:56:18+00:00,1626973891146174464,"Dibubarkan Banser, Cak Imin Pernah Hadiri Pengajian Ustadz Hanan Attaki - Suara Nasional https://t.co/2LnEA8mlYb #IndonesiaKuat #BangkitBersama",Disuruh_Iben
127,2023-02-18 15:56:16+00:00,1626973885811011584,Ketum PBNU Sindir Cak Imin Rebut PKB dari Gusdur - https://t.co/m18YJDoHNF https://t.co/Lunftpuxti #IndonesiaKuat #BangkitBersama,Disuruh_Iben
128,2023-02-18 15:42:07+00:00,1626970324540735488,@muhamma39967166 @BagusMuhaiminS1 @cakimiNOW @cakimin @DPP_PKB @tppkemendes @halimiskandarnu https://t.co/mlgoaVyiuE,Jonperiunjung3
129,2023-02-18 15:41:03+00:00,1626970055732006914,"Dibubarkan Banser, Cak Imin Pernah Hadiri Pengajian Ustadz Hanan Attaki https://t.co/mVGhlpnEk9",KangSarjono1
130,2023-02-18 15:35:45+00:00,1626968719980371969,"New post: Dibubarkan Banser, Cak Imin Pernah Hadiri Pengajian Ustadz Hanan Attaki https://t.co/VGgxmxLkaO",suaranasional
131,2023-02-18 15:27:37+00:00,1626966674078580736,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus https://t.co/F8Wc1xm3ah",wellyharlindo1
132,2023-02-18 14:49:52+00:00,1626957172683968513,@AfifFuadS @DPP_PKB @cakimiNOW Poto modus. Kyk g tau kelakuan cak Imin aj. Bagaimana kelakuan dia atas Gus Dur.,aufarok
133,2023-02-18 14:40:04+00:00,1626954708580716546,@ulil piye @sahabatodie  wkwkwk endi cak imin kok malah zulhas 😂😂😂,zen_sulendro
134,2023-02-18 14:36:20+00:00,1626953768163233793,@ekokuntadhi1 Pa prabowo dah pasti ikut pilpres n wakilnya bsa cak imin atau pa ganjar,Roytar1
135,2023-02-18 14:09:35+00:00,1626947038683475971,"Mudah-mudahan pilpres menjadi ajang pertarungan ide dan gagasan. Tapi, melihat kemenangan ditentukan oleh banyaknya suara, idealisme tsb rasanya bakal melempem. Ya siapa tau, Cak - skrg Gus - Imin sudah memulai duluan, disusul Anies Baswedan, tinggal kontestan lainnya?",yovieferia
136,2023-02-18 13:45:54+00:00,1626941076207722497,"NGOBs lagi yuk!!

Kali ini kita ngobrol seputar Capres Pilihan Nahdliyyin bersama Mas Syarif Abdillah, Ketua FPKB DPRD Jawa Tengah

Selasa, 21 Februari 2023
Jam 20:00 - 21:30 wib

Di Twitter Spaces @gaspoll2024 

#gaspoll #GusMuhaiminAsikPoll #CakImin #CapresPilihanNahdliyin https://t.co/DrxFUZ8XuO",gaspoll2024
137,2023-02-18 13:37:08+00:00,1626938868657442816,"#CakImin
#Syaepulhooda
#TomyKurniawan
#DKNGardaBangsa
#DppPkb
#DpwPkb
#OlehSoleh https://t.co/nszXofrkdk",PupungBurhani
138,2023-02-18 13:12:25+00:00,1626932651071528967,"Di Acara Simposium 1 Abad NU, Ketum PBNU Sindir Cak Imin | LingkarJatim - https://t.co/PLzqyY4rIX https://t.co/TegtFWXJjB",lingkarjatimcom
139,2023-02-18 13:11:04+00:00,1626932312918339584,"#GusMuhaimin 
#CakImin 
Isra'mi'raj",am_syafi
140,2023-02-18 12:55:35+00:00,1626928413352271872,"Soal Cak Imin Usul Gubernur Ditiadakan Karena Tak Efektif, Begini Kata Sultan - Kedaulatan Rakyat https://t.co/KepRf2i5LM #IndonesiaKuat #BangkitBersama",Disuruh_Iben
141,2023-02-18 12:55:33+00:00,1626928407878721541,Cak Imin Harap Diendorse Jokowi Jadi Capres atau Cawapres | https://t.co/iB9b8JxWq6 - https://t.co/vZIWoTfBeY https://t.co/1ng8GWedBY #IndonesiaKuat #BangkitBersama,Disuruh_Iben
142,2023-02-18 12:33:14+00:00,1626922790124421124,"#Cak Imin
#Huda 
#Tomy Kurniawan 
#DKN Garda Bangsa 
#Dpp Pkb
#Dpw PKB
#Oleh soleh https://t.co/SjVHU5CGLP",Hen43025717
143,2023-02-18 11:32:07+00:00,1626907409875869696,"Capres 2024:
@aniesbaswedan
@prabowo
@airlangga_hrt
@puanmaharani_ri
@ganjarpranowo
#CakImin

Trs knp @partaigeloraid itu hy menyerang Anies B? @Fahrihamzah

Ungkit Utang Rp50 Miliar, Fahri Hamzah Mantap Pilih Prabowo Ketimbang Anies https://t.co/PODbEzs0pe",nyak_ih_meutuah
144,2023-02-18 11:29:22+00:00,1626906717505175552,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/Lr7ce6INtn,ahmadhellishfau
145,2023-02-18 11:08:09+00:00,1626901378877763584,"@calonbabeh @AfifFuadS @DPP_PKB @cakimiNOW Wih sampek misuh"" Ngono kang
Wong gor takon
Seharuse yo fotone seng dewean ae
Seng jelas wajahe
Iku lebih dominan neng wajahe mbah yai fotone
Cak imin gak ketok",Miftha_93
146,2023-02-18 10:25:02+00:00,1626890528557256709,Cak Imin Kirim Bantuan untuk Korban Gempa Turki Lewat Relawan PKB https://t.co/MTM9jALblm,merdekadotcom
147,2023-02-18 09:56:03+00:00,1626883233253318656,"Ma'ruf soal Cak Imin Usul Pilgub Dihapus: Biar Wacana Berkembang, Kita Ikuti - https://t.co/OGzeinmL2w - https://t.co/OGzeinmL2w https://t.co/SDicPcWiUL #IndonesiaKuat #BangkitBersama",Disuruh_Iben
148,2023-02-18 09:51:33+00:00,1626882102292791296,@OposisiCerdas Cak Imin mau dikemanakan?,akhmadsoderi2
149,2023-02-18 08:54:28+00:00,1626867734687682560,"Satu abad NU, Cinta Ulama, Cinta Santri, Cinta NKRI. 🇮🇩
Pagi tadi PKB Jabar Ikut memeriahkan &amp; berkontribusi di acara Kirab 1 abad NU Kota Bandung.
#nu #1abadnu #gusmuhaimin #muhaiminiskandar #pkb #cakimin #syaifulhuda #acepjamaludin  #Bandung
@dpp_pkb @cakiminow  @syaifulhooda https://t.co/0WDYDWdXYa",dpwpkbjabar
150,2023-02-18 08:39:48+00:00,1626864043918258176,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",anngirayna
151,2023-02-18 08:29:03+00:00,1626861339925782529,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/1dYV2Ufuy9,ahmadhellishfau
152,2023-02-18 08:03:11+00:00,1626854828080238593,@OposisiCerdas @KartikaPurbasa Cak imin nangiss,chaidar_2000
153,2023-02-18 08:01:22+00:00,1626854371639300096,"Selamat memperingati Isra' Mi'raj Nabi Muhammad SAW.
18 Februari 2023

#gaspoll #GusMuhaiminAsikPoll #CakImin #isramiraj #2023M https://t.co/sY9Jm4rYmX",gaspoll2024
154,2023-02-18 07:03:01+00:00,1626839689285234688,"Seperti yang dilakukan Ketua Umum (Ketum) DPP Partai Kebangkitan Bangsa (PKB) Abdul Muhaimin Iskandar alias Cak Imin dan pengurus DPP partai yang dipimpinnya mengirimkan bantuan untuk korban gempa bumi di Turki. Bantuan itu khususnya, di Kota Adana.",DPP_PKB
155,2023-02-18 07:01:40+00:00,1626839350297382912,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus

https://t.co/n5y18jBKeG",DPP_PKB
156,2023-02-18 06:57:04+00:00,1626838188714246146,Cak Imin Minta Pemerintah Perhatikan Masa Depan Santri - RMOL https://t.co/C5cfqDYYmn #IndonesiaKuat #BangkitBersama,Disuruh_Iben
157,2023-02-18 06:44:56+00:00,1626835138150817793,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",DefanaYolanda
158,2023-02-18 06:35:24+00:00,1626832737742262273,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",anggraini_yura
159,2023-02-18 06:19:59+00:00,1626828858350772224,Barakallah.Cak Imin Raih Dukungan Teratas di Uji Kekuatan Elektoral NU dari SMRC https://t.co/5pmXoxpMSV,narsujshi
160,2023-02-18 05:58:14+00:00,1626823382842093573,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus

#gaspoll #GusMuhaiminAsikPoll https://t.co/6DsPc0V1DZ",gaspoll2024
161,2023-02-18 05:50:16+00:00,1626821381622231040,@nyak_ih_meutuah @DPP_PKB Waduh cak imin bisa ngambek,Prajurit_ndeso
162,2023-02-18 05:32:28+00:00,1626816899261816832,@cakimiNOW Alhamdulillah Mantap Cak Imin dan PKB,mesuji_ilham
163,2023-02-18 05:06:44+00:00,1626810424288215041,@AdhiTriePutra @aniesbaswedan @Dennysiregar7 @ch_chotimah2 Prabowo cak imin kah,STresnowat1
164,2023-02-18 04:43:12+00:00,1626804502157496320,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus https://t.co/dgl4Rq0j3v",ayub_elgenaro
165,2023-02-18 04:37:33+00:00,1626803081202761729,"""Memang pilihan sulit bagi Prabowo. Pilih Cak Imin tapi peluang kalah terbuka. Tapi gandeng Khofifah nilai jualnya besar,""

https://t.co/HXX6pLmED7",suaradotcom
166,2023-02-18 04:33:03+00:00,1626801946245083137,@z_soleh @DPP_PKB @cakimiNOW @Jazilul_Fawaid @SyaifulHooda @EmHasanuddin @masbams70 @masfaisolriza @dpwpkbjabar Sebaiknya cak imin dengan berbesar hati mundur dari ketum pkb supaya ada regenerasi kepemimpinan di tubuh pkb,tonkrop
167,2023-02-18 04:31:13+00:00,1626801485282689030,@Jennifer_bogota @Asikirawan @AfifFuadS @DPP_PKB @cakimiNOW @Bambangelf Yg bingung itu kamu. Bingung dan putus asa mau jatuhin Cak Imin dan PKB gagal terus...,talijagad_id
168,2023-02-18 04:29:45+00:00,1626801116770959361,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/LEdvORppHV,ahmadhellishfau
169,2023-02-18 04:07:57+00:00,1626795630554382337,"@setro_gm @calonbabeh @AfifFuadS @DPP_PKB @cakimiNOW Mestinya pake potonya cak imin sendiri aja, biar yg blm kenal jd kenal. Malah kl gitu bisa dianggap cak imin ga PD.",miskiy28
170,2023-02-18 04:00:45+00:00,1626793819843985409,@whyunesia Siap cak imin,hasandjimbe
171,2023-02-18 03:57:02+00:00,1626792884078010369,Buku untuk Cak Imin akan Dikupas di 100 Kota: Calon Presiden Sibuk Serap Gagasan - https://t.co/OGzeinmL2w - https://t.co/OGzeinmL2w https://t.co/934PNQBxrl #IndonesiaKuat #BangkitBersama,Disuruh_Iben
172,2023-02-18 03:48:55+00:00,1626790839988129793,@Asikirawan @AfifFuadS @DPP_PKB @cakimiNOW Yg mewajibkan itu siapa? Yg aku persoalkan itu statement mu yg bilang gak mau Cak Imin krn bawa2 NU ke politik...,talijagad_id
173,2023-02-18 03:46:36+00:00,1626790260209520643,"#Cakimin
#DPP_PKB https://t.co/ODy1xEtBeR",BugisLie
174,2023-02-18 03:45:44+00:00,1626790039966588930,@talijagad_id @AfifFuadS @DPP_PKB @cakimiNOW Lah emang kalo NU wajib pilih cak imin? Lucu sekali anda menjudge org gasuka mbah hasyim. Minimal punya trck record walikota atau gubernur lah biar kita tau gimana kinerja calon pemimpin negeri ini.,Asikirawan
175,2023-02-18 03:44:39+00:00,1626789767877918721,@cakimiNOW Alhamdulillah.mantap pak cak imin dan PKB,Iswanpoluli2
176,2023-02-18 03:37:53+00:00,1626788065003081729,@Jennifer_bogota @Asikirawan @AfifFuadS @DPP_PKB @cakimiNOW Ini buzzer gak mutu gelandangan politik yg hidupnya hanya buat mendengki Cak Imin itu ya Mbah @Bambangelf ?,talijagad_id
177,2023-02-18 03:35:58+00:00,1626787583681495040,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus https://t.co/8n7kdCQrSU",billy4riez
178,2023-02-18 03:08:58+00:00,1626780786103037953,"@AfifFuadS @DPP_PKB @cakimiNOW Cak Imin sudah berusaha keras narik simpati.
Tapi menurutku kurang natural.  Mungkin terlalu kepingin.",Wari_EL_Dawangi
179,2023-02-18 02:53:08+00:00,1626776801304346625,"Cak Imin: Bakal Ada Koalisi Baru 3 Bukan ke Depan, Yang Terpecah Jadi Gabung https://t.co/dFVodLXuXy",radaraktual
180,2023-02-18 02:51:13+00:00,1626776322294022144,"@keuangannews_id SAS justru bikin elektabilitas nyungsep
Cak Imin aja ogah gandeng SAS",Anita65219720
181,2023-02-18 02:47:56+00:00,1626775494929825792,@OposisiCerdas Emang Cak Imin setuju. ?...kecuali ada tekanan spt yg disampaikan bang Deny Indrayana...ktk menyampaikan  hsl pembicaraan dgn @mohmahfudmd  beberapa hr yg lalu...ya mungkin saja...😀😀😀,Tak_Ngerti_apa2
182,2023-02-18 02:45:44+00:00,1626774941285892097,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",EnyPratiwi17
183,2023-02-18 02:24:30+00:00,1626769595142123520,"Selamat memperingati Isra Mi'raj Nabi Muhammad SAW.

#isramiraj 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/mDknEpiqe1",sutiknopkb
184,2023-02-18 02:16:32+00:00,1626767591212732417,Prabowo dan Khofifah Terhalang Cak Imin | https://t.co/HDi2LWh0lg - https://t.co/A9GhwqkXhi https://t.co/7k8ARkP2K3,andyyusuf22
185,2023-02-18 02:08:05+00:00,1626765465120034818,Prabowo dan Khofifah Terhalang Cak Imin https://t.co/Iawvdru3tv,merdekadotcom
186,2023-02-18 02:01:08+00:00,1626763715130589184,Cak imin now https://t.co/gyJB5jo7Ap,Agustanggang93
187,2023-02-18 01:52:05+00:00,1626761437065641986,Peta Koalisi Pilpres 2024 Bisa Berubah Pascapertemuan Airlangga dan Cak Imin https://t.co/fVn4sR6ftl,Beritasatu
188,2023-02-18 01:49:32+00:00,1626760798034104321,"Mari kita bahu membahu dan terus mensukseskan agenda politik untuk mengantarkan PKB menjadi pemenang pemilu 2024 mendatang

@dpp_pkb @cakiminow @dpwpkbjakarta @pejuang_nasibrakyat @darussalam.2876 

#gusmuhaiminiskandar
#TheNext2024 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/DPywJpJCYp",sutiknopkb
189,2023-02-18 01:36:11+00:00,1626757435829686272,"Cak Imin Akan Bertemu Airlangga, Prabowo Sebut KIR Terbuka Buat Golkar - https://t.co/7OwFYiNwpX https://t.co/U5XD6gqZAC",andyyusuf22
190,2023-02-18 01:21:20+00:00,1626753701947011072,Cak Imin Kirim Bantuan untuk Korban Gempa Turki https://t.co/45aychpAhz,Beritasatu
191,2023-02-18 01:15:02+00:00,1626752114981756928,"PKB Kalah dari Gerindra, Cak Imin Lebih Layak jadi Cawapres Prabowo Subianto - RMOL https://t.co/EIfd12G8ai",andyyusuf22
192,2023-02-18 01:07:02+00:00,1626750100524654593,"@calonbabeh @AfifFuadS @DPP_PKB @cakimiNOW penggunaan fotonya kurang etis mas, mungkin tidak salah tapi bisa juga secara estetika, etika dan logika jadi salah. penempatan foto di poster itu lebih menonjol KH Mustofa Bisri ketimbang Cak Imin. karena posisi fotonya tidak seperti foto orang² yg dibawah² nya",setro_gm
193,2023-02-18 01:03:24+00:00,1626749188074766337,"#SDGsDesa 
@cakimiNOW 
@cakimin 
@DPP_PKB 
@tppkemendes 
@halimiskandarnu 
@BagusMuhaiminS1 https://t.co/a6IJWEq7xp",muhamma39967166
194,2023-02-18 01:01:50+00:00,1626748791264260096,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",ardiana_naya
195,2023-02-18 01:00:01+00:00,1626748334156423168,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",PaulinaTamara6
196,2023-02-18 00:43:55+00:00,1626744286254596101,"@AfifFuadS @makLambeTurah @DPP_PKB @cakimiNOW Diluar salah taroh photo, ini Yang di survey Anggota PKB wajar Cak Imin diatas, kalau warga NU yang di survey bisa aja ada nama Mbak Yeni, Gus Yaqut atau bahkan Eric Tohir",r_zecky
197,2023-02-18 00:33:26+00:00,1626741645608914944,"Cak Imin siap membangun Desa
#GusMuhaimin 
#gusmuhaiminteruji 
#GusMuhaiminBerangkat 
#pkbuntukbangsa https://t.co/6YxlE2TRIe",SJasmiharti
198,2023-02-18 00:29:43+00:00,1626740709976834048,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/lkc63Rm2Ei,ahmadhellishfau
199,2023-02-18 00:09:20+00:00,1626735581102497793,"@AfifFuadS @DPP_PKB @cakimiNOW Aku NU aku gak dukung cak imin. Senengane gowo"" nu gawe alat politik",Asikirawan
200,2023-02-17 23:52:24+00:00,1626731318380998656,@OposisiCerdas Cak Imin : PKB siap angkat koper 😄😄😄,Emerald72063957
201,2023-02-17 23:46:06+00:00,1626729735480033280,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",NurlinaPermata
202,2023-02-17 23:43:25+00:00,1626729057395310593,@OposisiCerdas Cak Imin bgm dong,abi_hasna
203,2023-02-17 23:42:30+00:00,1626728829694922753,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus https://t.co/dRhdOUROgY",fahmi_bd
204,2023-02-17 23:29:22+00:00,1626725525199921153,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",EkaDmynti12
205,2023-02-17 23:29:05+00:00,1626725450809741313,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",renoalydrus_
206,2023-02-17 23:28:32+00:00,1626725312880078848,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",CristianEka3
207,2023-02-17 23:28:25+00:00,1626725285822619648,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",ptrapmngks
208,2023-02-17 23:27:20+00:00,1626725012039421952,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",AttaKarim10
209,2023-02-17 23:26:19+00:00,1626724754483990528,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",AngelinSophia
210,2023-02-17 23:26:12+00:00,1626724724339535872,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",KrisnaMahesa_
211,2023-02-17 23:26:11+00:00,1626724720166187008,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",DaffaOldyen
212,2023-02-17 23:25:22+00:00,1626724518462119936,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",velakhrnisa_
213,2023-02-17 23:24:55+00:00,1626724402548318209,"#GusHilmy
@DPP_PKB  @dpwpkbjatim_  @fraksipkbjatim_  @cak_imin  @halimiskandarnu https://t.co/L7xxGxdnJl",GHilmysag
214,2023-02-17 23:24:15+00:00,1626724233660485632,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",YuniardiReza
215,2023-02-17 23:23:57+00:00,1626724161975615488,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",TirfanP
216,2023-02-17 23:23:00+00:00,1626723922988371969,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",ZackleenW
217,2023-02-17 23:22:06+00:00,1626723692901433344,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",sieradwla_
218,2023-02-17 23:19:48+00:00,1626723117581352960,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",MagnolyaSisvi
219,2023-02-17 22:59:46+00:00,1626718075709190144,"Karena itu, bila Khofifah jadi cawapres Prabowo bukan restu Cak Imin, maka ada kemungkinan koalisi Gerindra-PKB akan bubar.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",salsabil_mah
220,2023-02-17 22:59:41+00:00,1626718054238552065,"Jamiluddin menilai duet Prabowo-Khofifah lebih kompetitif dibandingkan Prabowo- Muhaimin Iskandar (Cak Imin).

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",talitaalmira2
221,2023-02-17 22:53:06+00:00,1626716396850937856,"Bisaan aja konsultan politik nyari duitnya.

Cak Imin Raih Dukungan Teratas di Uji Kekuatan Elektoral NU dari SMRC https://t.co/dCY81vuhMS",GTaufik
222,2023-02-17 22:49:44+00:00,1626715548070612993,"""Yang kedua biasa silaturahmi kemarin Cak Imin sama Airlangga, Pak Prabowo dengan Bu Khofifah,"" ucap Huda.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",CarolineVanya
223,2023-02-17 22:45:33+00:00,1626714498446004224,"Prabowo-Khofifah Dinilai Lebih Kompetitif Dibanding Cak Imin.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",WahidRmdhn
224,2023-02-17 22:45:30+00:00,1626714484361535489,Cak Imin Raih Dukungan Teratas di Uji Kekuatan Elektoral NU dari SMRC https://t.co/w3ZWrrwUMb,yazid_my
225,2023-02-17 22:30:49+00:00,1626710787938205696,@AfifFuadS @DPP_PKB @cakimiNOW Itukan Cak Imin cium tangan Gus Mus. lagian itu relawan yg bikin. Kok komplain ke @DPP_PKB sama Cak Imin? Ente sehat???? Ancene jancuk arek iki.,calonbabeh
226,2023-02-17 21:18:09+00:00,1626692500588232705,Cak Imin Raih Dukungan Teratas di Uji Kekuatan Elektoral NU dari SMRC https://t.co/u8bBRIeq1w,KelingagusSAR80
227,2023-02-17 20:33:08+00:00,1626681172851060739,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus - VIVA - https://t.co/W4jcm9jFMS https://t.co/oaHfxQ2Fvl #IndonesiaKuat #BangkitBersama",Disuruh_Iben
228,2023-02-17 20:33:06+00:00,1626681162323345408,Cak Imin: Hentikan Kekerasan pada Perempuan dan Anak - https://t.co/PsQJkx1iFm https://t.co/QaaXwCri32 #IndonesiaKuat #BangkitBersama,Disuruh_Iben
229,2023-02-17 20:33:03+00:00,1626681151019692032,"PKB Dukung Cak Imin-Prabowo Maju Pilpres 2024, Anies Baswedan Pesaing Kuat? - https://t.co/tRNS3ctLij https://t.co/7IR5EyJE9O #IndonesiaKuat #BangkitBersama",Disuruh_Iben
230,2023-02-17 18:09:10+00:00,1626644943778488320,"Cak Imin dan PKB Kirim Bantuan untuk Korban Gempa Turki, Adana Jadi Fokus https://t.co/NZuORy41uB",VIVAcoid
231,2023-02-17 18:01:08+00:00,1626642920475623425,"PKB Kirim Bantuan untuk Gempa Turki, Pasang Foto Cak Imin di Kardus https://t.co/8VeXq0NRXf",IDNTimes
232,2023-02-17 17:55:05+00:00,1626641399566462978,"Dukungan sudah mulai bermunculan Cak Imin 2024
@baGUSMUHAIMIN24 
@BagusMuhaiminS1 @cakimiNOW @LilisRitonga
@afdimarwan @ErwinLoebis77 @FahmiJuanda1 @Husein88Srg
@RitongaMunir @bgs_IminLabusel https://t.co/XUinYRnVhV",m4cmoore
233,2023-02-17 17:52:53+00:00,1626640846304219136,"Karena itu, bila Khofifah jadi cawapres Prabowo bukan restu Cak Imin, maka ada kemungkinan koalisi Gerindra-PKB akan bubar.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",Kanaya_putri8
234,2023-02-17 17:52:41+00:00,1626640792759721984,"Menurut Jamiluddin, kalau Khofifah nantinya jadi cawapresnya Prabowo, maka tertutup peluang Muhaimin Iskandar (cak Imin) untuk menjadi cawapres.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo",lailaaa045
